sample_set,from,to,presence
4_2,mushroom,acetic,0
4_2,mushroom,mineral,0
4_2,moss,fresh fruit,0
4_2,moss,cherry / plum,0
4_2,moss,apricot,0
4_2,moss,tropical,0
4_2,moss,woody,0
4_2,moss,dark wood,0
4_2,moss,smoky,0
4_2,moss,meaty,1
4_2,moss,mushroom,1
4_2,moss,moss,1
4_2,moss,putrid,0
4_2,moss,over-fermented,0
4_2,moss,off-flavors,0
4_2,moss,over ripe,0
4_2,moss,acetic,0
4_2,moss,mineral,0
4_2,putrid,fresh fruit,0
4_2,putrid,cherry / plum,0
4_2,putrid,apricot,0
4_2,putrid,tropical,0
4_2,putrid,woody,0
4_2,putrid,dark wood,0
4_2,putrid,smoky,0
4_2,putrid,meaty,0
4_2,putrid,mushroom,0
4_2,putrid,moss,0
4_2,putrid,putrid,1
4_2,putrid,over-fermented,1
4_2,putrid,off-flavors,1
4_2,putrid,over ripe,1
4_2,putrid,acetic,0
4_2,putrid,mineral,0
4_2,over-fermented,fresh fruit,0
4_2,over-fermented,cherry / plum,0
4_2,over-fermented,apricot,0
4_2,over-fermented,tropical,0
4_2,over-fermented,woody,0
4_2,over-fermented,dark wood,0
4_2,over-fermented,smoky,0
4_2,over-fermented,meaty,0
4_2,over-fermented,mushroom,0
4_2,over-fermented,moss,0
4_2,over-fermented,putrid,1
4_2,over-fermented,over-fermented,1
4_2,over-fermented,off-flavors,1
4_2,over-fermented,over ripe,1
4_2,over-fermented,acetic,0
4_2,over-fermented,mineral,0
4_2,off-flavors,fresh fruit,0
4_2,off-flavors,cherry / plum,0
4_2,off-flavors,apricot,0
4_2,off-flavors,tropical,0
4_2,off-flavors,woody,0
4_2,off-flavors,dark wood,0
4_2,off-flavors,smoky,0
4_2,off-flavors,meaty,0
4_2,off-flavors,mushroom,0
4_2,off-flavors,moss,0
4_2,off-flavors,putrid,1
4_2,off-flavors,over-fermented,1
4_2,off-flavors,off-flavors,1
4_2,off-flavors,over ripe,1
4_2,off-flavors,acetic,0
4_2,off-flavors,mineral,0
4_2,over ripe,fresh fruit,0
4_2,over ripe,cherry / plum,0
4_2,over ripe,apricot,0
4_2,over ripe,tropical,0
4_2,over ripe,woody,0
4_2,over ripe,dark wood,0
4_2,over ripe,smoky,0
4_2,over ripe,meaty,0
4_2,over ripe,mushroom,0
4_2,over ripe,moss,0
4_2,over ripe,putrid,1
4_2,over ripe,over-fermented,1
4_2,over ripe,off-flavors,1
4_2,over ripe,over ripe,1
4_2,over ripe,acetic,0
4_2,over ripe,mineral,0
4_2,acetic,fresh fruit,0
4_2,acetic,cherry / plum,0
4_2,acetic,apricot,0
4_2,acetic,tropical,0
4_2,acetic,woody,0
4_2,acetic,dark wood,0
4_2,acetic,smoky,0
4_2,acetic,meaty,0
4_2,acetic,mushroom,0
4_2,acetic,moss,0
4_2,acetic,putrid,0
4_2,acetic,over-fermented,0
4_2,acetic,off-flavors,0
4_2,acetic,over ripe,0
4_2,acetic,acetic,1
4_2,acetic,mineral,1
4_2,mineral,fresh fruit,0
4_2,mineral,cherry / plum,0
4_2,mineral,apricot,0
4_2,mineral,tropical,0
4_2,mineral,woody,0
4_2,mineral,dark wood,0
4_2,mineral,smoky,0
4_2,mineral,meaty,0
4_2,mineral,mushroom,0
4_2,mineral,moss,0
4_2,mineral,putrid,0
4_2,mineral,over-fermented,0
4_2,mineral,off-flavors,0
4_2,mineral,over ripe,0
4_2,mineral,acetic,1
4_2,mineral,mineral,1
5_2,total acidity,total acidity,1
5_2,total acidity,fruity,1
5_2,total acidity,citrus,1
5_2,total acidity,browned fruit,1
5_2,total acidity,orange blossom,1
5_2,total acidity,caramel,1
5_2,total acidity,mineral,1
5_2,total acidity,mushroom,0
5_2,total acidity,earthy,0
5_2,total acidity,woodsy,0
5_2,total acidity,umami,0
5_2,total acidity,nut skin,0
5_2,total acidity,dusty,0
5_2,total acidity,mouldy,0
5_2,total acidity,manure,0
5_2,total acidity,roast degree,0
5_2,fruity,total acidity,1
5_2,fruity,fruity,1
5_2,fruity,citrus,1
5_2,fruity,browned fruit,1
5_2,fruity,orange blossom,1
5_2,fruity,caramel,1
5_2,fruity,mineral,1
5_2,fruity,mushroom,0
5_2,fruity,earthy,0
5_2,fruity,woodsy,0
5_2,fruity,umami,0
5_2,fruity,nut skin,0
5_2,fruity,dusty,0
5_2,fruity,mouldy,0
5_2,fruity,manure,0
5_2,fruity,roast degree,0
5_2,citrus,total acidity,1
5_2,citrus,fruity,1
5_2,citrus,citrus,1
5_2,citrus,browned fruit,1
5_2,citrus,orange blossom,1
5_2,citrus,caramel,1
5_2,citrus,mineral,1
5_2,citrus,mushroom,0
5_2,citrus,earthy,0
5_2,citrus,woodsy,0
5_2,citrus,umami,0
5_2,citrus,nut skin,0
5_2,citrus,dusty,0
5_2,citrus,mouldy,0
5_2,citrus,manure,0
5_2,citrus,roast degree,0
5_2,browned fruit,total acidity,1
5_2,browned fruit,fruity,1
5_2,browned fruit,citrus,1
5_2,browned fruit,browned fruit,1
5_2,browned fruit,orange blossom,1
5_2,browned fruit,caramel,1
5_2,browned fruit,mineral,1
5_2,browned fruit,mushroom,0
5_2,browned fruit,earthy,0
5_2,browned fruit,woodsy,0
5_2,browned fruit,umami,0
5_2,browned fruit,nut skin,0
5_2,browned fruit,dusty,0
5_2,browned fruit,mouldy,0
5_2,browned fruit,manure,0
5_2,browned fruit,roast degree,0
5_2,orange blossom,total acidity,1
5_2,orange blossom,fruity,1
5_2,orange blossom,citrus,1
5_2,orange blossom,browned fruit,1
5_2,orange blossom,orange blossom,1
5_2,orange blossom,caramel,1
5_2,orange blossom,mineral,1
5_2,orange blossom,mushroom,0
5_2,orange blossom,earthy,0
5_2,orange blossom,woodsy,0
5_2,orange blossom,umami,0
5_2,orange blossom,nut skin,0
5_2,orange blossom,dusty,0
5_2,orange blossom,mouldy,0
5_2,orange blossom,manure,0
5_2,orange blossom,roast degree,0
5_2,caramel,total acidity,1
5_2,caramel,fruity,1
5_2,caramel,citrus,1
5_2,caramel,browned fruit,1
5_2,caramel,orange blossom,1
5_2,caramel,caramel,1
5_2,caramel,mineral,1
5_2,caramel,mushroom,0
5_2,caramel,earthy,0
5_2,caramel,woodsy,0
5_2,caramel,umami,0
5_2,caramel,nut skin,0
5_2,caramel,dusty,0
5_2,caramel,mouldy,0
5_2,caramel,manure,0
5_2,caramel,roast degree,0
5_2,mineral,total acidity,1
5_2,mineral,fruity,1
5_2,mineral,citrus,1
5_2,mineral,browned fruit,1
5_2,mineral,orange blossom,1
5_2,mineral,caramel,1
5_2,mineral,mineral,1
5_2,mineral,mushroom,0
5_2,mineral,earthy,0
5_2,mineral,woodsy,0
5_2,mineral,umami,0
5_2,mineral,nut skin,0
5_2,mineral,dusty,0
5_2,mineral,mouldy,0
5_2,mineral,manure,0
5_2,mineral,roast degree,0
5_2,mushroom,total acidity,0
5_2,mushroom,fruity,0
5_2,mushroom,citrus,0
5_2,mushroom,browned fruit,0
5_2,mushroom,orange blossom,0
5_2,mushroom,caramel,0
5_2,mushroom,mineral,0
5_2,mushroom,mushroom,1
5_2,mushroom,earthy,1
5_2,mushroom,woodsy,1
5_2,mushroom,umami,1
5_2,mushroom,nut skin,1
5_2,mushroom,dusty,1
5_2,mushroom,mouldy,1
5_2,mushroom,manure,1
5_2,mushroom,roast degree,1
5_2,earthy,total acidity,0
5_2,earthy,fruity,0
5_2,earthy,citrus,0
5_2,earthy,browned fruit,0
5_2,earthy,orange blossom,0
5_2,earthy,caramel,0
5_2,earthy,mineral,0
5_2,earthy,mushroom,1
5_2,earthy,earthy,1
5_2,earthy,woodsy,1
5_2,earthy,umami,1
5_2,earthy,nut skin,1
5_2,earthy,dusty,1
5_2,earthy,mouldy,1
5_2,earthy,manure,1
5_2,earthy,roast degree,1
5_2,woodsy,total acidity,0
5_2,woodsy,fruity,0
5_2,woodsy,citrus,0
5_2,woodsy,browned fruit,0
5_2,woodsy,orange blossom,0
5_2,woodsy,caramel,0
5_2,woodsy,mineral,0
5_2,woodsy,mushroom,1
5_2,woodsy,earthy,1
5_2,woodsy,woodsy,1
5_2,woodsy,umami,1
5_2,woodsy,nut skin,1
5_2,woodsy,dusty,1
5_2,woodsy,mouldy,1
5_2,woodsy,manure,1
5_2,woodsy,roast degree,1
5_2,umami,total acidity,0
5_2,umami,fruity,0
5_2,umami,citrus,0
5_2,umami,browned fruit,0
5_2,umami,orange blossom,0
5_2,umami,caramel,0
5_2,umami,mineral,0
5_2,umami,mushroom,1
5_2,umami,earthy,1
5_2,umami,woodsy,1
5_2,umami,umami,1
5_2,umami,nut skin,1
5_2,umami,dusty,1
5_2,umami,mouldy,1
5_2,umami,manure,1
5_2,umami,roast degree,1
5_2,nut skin,total acidity,0
5_2,nut skin,fruity,0
5_2,nut skin,citrus,0
5_2,nut skin,browned fruit,0
5_2,nut skin,orange blossom,0
5_2,nut skin,caramel,0
5_2,nut skin,mineral,0
5_2,nut skin,mushroom,1
5_2,nut skin,earthy,1
5_2,nut skin,woodsy,1
5_2,nut skin,umami,1
5_2,nut skin,nut skin,1
5_2,nut skin,dusty,1
5_2,nut skin,mouldy,1
5_2,nut skin,manure,1
5_2,nut skin,roast degree,1
5_2,dusty,total acidity,0
5_2,dusty,fruity,0
5_2,dusty,citrus,0
5_2,dusty,browned fruit,0
5_2,dusty,orange blossom,0
5_2,dusty,caramel,0
5_2,dusty,mineral,0
5_2,dusty,mushroom,1
5_2,dusty,earthy,1
5_2,dusty,woodsy,1
5_2,dusty,umami,1
5_2,dusty,nut skin,1
5_2,dusty,dusty,1
5_2,dusty,mouldy,1
5_2,dusty,manure,1
5_2,dusty,roast degree,1
5_2,mouldy,total acidity,0
5_2,mouldy,fruity,0
5_2,mouldy,citrus,0
5_2,mouldy,browned fruit,0
5_2,mouldy,orange blossom,0
5_2,mouldy,caramel,0
5_2,mouldy,mineral,0
5_2,mouldy,mushroom,1
5_2,mouldy,earthy,1
5_2,mouldy,woodsy,1
5_2,mouldy,umami,1
5_2,mouldy,nut skin,1
5_2,mouldy,dusty,1
5_2,mouldy,mouldy,1
5_2,mouldy,manure,1
5_2,mouldy,roast degree,1
5_2,manure,total acidity,0
5_2,manure,fruity,0
5_2,manure,citrus,0
5_2,manure,browned fruit,0
5_2,manure,orange blossom,0
5_2,manure,caramel,0
5_2,manure,mineral,0
5_2,manure,mushroom,1
5_2,manure,earthy,1
5_2,manure,woodsy,1
5_2,manure,umami,1
5_2,manure,nut skin,1
5_2,manure,dusty,1
5_2,manure,mouldy,1
5_2,manure,manure,1
5_2,manure,roast degree,1
5_2,roast degree,total acidity,0
5_2,roast degree,fruity,0
5_2,roast degree,citrus,0
5_2,roast degree,browned fruit,0
5_2,roast degree,orange blossom,0
5_2,roast degree,caramel,0
5_2,roast degree,mineral,0
5_2,roast degree,mushroom,1
5_2,roast degree,earthy,1
5_2,roast degree,woodsy,1
5_2,roast degree,umami,1
5_2,roast degree,nut skin,1
5_2,roast degree,dusty,1
5_2,roast degree,mouldy,1
5_2,roast degree,manure,1
5_2,roast degree,roast degree,1
6_2,total acidity,total acidity,1
6_2,total acidity,lactic,1
6_2,total acidity,berry,0
6_2,total acidity,peach,0
6_2,total acidity,apricot,0
6_2,total acidity,dried,0
6_2,total acidity,over ripe,0
6_2,total acidity,grassy,0
6_2,total acidity,green vegetal,0
6_2,total acidity,dirty,0
6_2,total acidity,leather,0
6_2,total acidity,woodsy,0
6_2,total acidity,tobacco,0
6_2,total acidity,brown sugar,0
6_2,total acidity,caramel,0
6_2,total acidity,sweetness,0
6_2,lactic,total acidity,1
6_2,lactic,lactic,1
6_2,lactic,berry,0
6_2,lactic,peach,0
6_2,lactic,apricot,0
6_2,lactic,dried,0
6_2,lactic,over ripe,0
6_2,lactic,grassy,0
6_2,lactic,green vegetal,0
6_2,lactic,dirty,0
6_2,lactic,leather,0
6_2,lactic,woodsy,0
6_2,lactic,tobacco,0
6_2,lactic,brown sugar,0
6_2,lactic,caramel,0
6_2,lactic,sweetness,0
6_2,berry,total acidity,0
6_2,berry,lactic,0
6_2,berry,berry,1
6_2,berry,peach,0
6_2,berry,apricot,0
6_2,berry,dried,0
6_2,berry,over ripe,0
6_2,berry,grassy,0
6_2,berry,green vegetal,0
6_2,berry,dirty,0
6_2,berry,leather,0
6_2,berry,woodsy,0
6_2,berry,tobacco,0
6_2,berry,brown sugar,0
6_2,berry,caramel,0
6_2,berry,sweetness,0
6_2,peach,total acidity,0
6_2,peach,lactic,0
6_2,peach,berry,0
6_2,peach,peach,1
6_2,peach,apricot,1
6_2,peach,dried,0
6_2,peach,over ripe,0
6_2,peach,grassy,0
6_2,peach,green vegetal,0
6_2,peach,dirty,0
6_2,peach,leather,0
6_2,peach,woodsy,0
6_2,peach,tobacco,0
6_2,peach,brown sugar,0
6_2,peach,caramel,0
6_2,peach,sweetness,0
6_2,apricot,total acidity,0
6_2,apricot,lactic,0
6_2,apricot,berry,0
6_2,apricot,peach,1
6_2,apricot,apricot,1
6_2,apricot,dried,0
6_2,apricot,over ripe,0
6_2,apricot,grassy,0
6_2,apricot,green vegetal,0
6_2,apricot,dirty,0
6_2,apricot,leather,0
6_2,apricot,woodsy,0
6_2,apricot,tobacco,0
6_2,apricot,brown sugar,0
6_2,apricot,caramel,0
6_2,apricot,sweetness,0
6_2,dried,total acidity,0
6_2,dried,lactic,0
6_2,dried,berry,0
6_2,dried,peach,0
6_2,dried,apricot,0
6_2,dried,dried,1
6_2,dried,over ripe,1
6_2,dried,grassy,0
6_2,dried,green vegetal,0
6_2,dried,dirty,0
6_2,dried,leather,0
6_2,dried,woodsy,0
6_2,dried,tobacco,0
6_2,dried,brown sugar,0
6_2,dried,caramel,0
6_2,dried,sweetness,0
6_2,over ripe,total acidity,0
6_2,over ripe,lactic,0
6_2,over ripe,berry,0
6_2,over ripe,peach,0
6_2,over ripe,apricot,0
6_2,over ripe,dried,1
6_2,over ripe,over ripe,1
6_2,over ripe,grassy,0
6_2,over ripe,green vegetal,0
6_2,over ripe,dirty,0
6_2,over ripe,leather,0
6_2,over ripe,woodsy,0
6_2,over ripe,tobacco,0
6_2,over ripe,brown sugar,0
6_2,over ripe,caramel,0
6_2,over ripe,sweetness,0
6_2,grassy,total acidity,0
6_2,grassy,lactic,0
6_2,grassy,berry,0
6_2,grassy,peach,0
6_2,grassy,apricot,0
6_2,grassy,dried,0
6_2,grassy,over ripe,0
6_2,grassy,grassy,1
6_2,grassy,green vegetal,1
6_2,grassy,dirty,1
6_2,grassy,leather,1
6_2,grassy,woodsy,1
6_2,grassy,tobacco,1
6_2,grassy,brown sugar,0
6_2,grassy,caramel,0
6_2,grassy,sweetness,0
6_2,green vegetal,total acidity,0
6_2,green vegetal,lactic,0
6_2,green vegetal,berry,0
6_2,green vegetal,peach,0
6_2,green vegetal,apricot,0
6_2,green vegetal,dried,0
6_2,green vegetal,over ripe,0
6_2,green vegetal,grassy,1
6_2,green vegetal,green vegetal,1
6_2,green vegetal,dirty,1
6_2,green vegetal,leather,1
6_2,green vegetal,woodsy,1
6_2,green vegetal,tobacco,1
6_2,green vegetal,brown sugar,0
6_2,green vegetal,caramel,0
6_2,green vegetal,sweetness,0
6_2,dirty,total acidity,0
6_2,dirty,lactic,0
6_2,dirty,berry,0
6_2,dirty,peach,0
6_2,dirty,apricot,0
6_2,dirty,dried,0
6_2,dirty,over ripe,0
6_2,dirty,grassy,1
6_2,dirty,green vegetal,1
6_2,dirty,dirty,1
6_2,dirty,leather,1
6_2,dirty,woodsy,1
6_2,dirty,tobacco,1
6_2,dirty,brown sugar,0
6_2,dirty,caramel,0
6_2,dirty,sweetness,0
6_2,leather,total acidity,0
6_2,leather,lactic,0
6_2,leather,berry,0
6_2,leather,peach,0
6_2,leather,apricot,0
6_2,leather,dried,0
6_2,leather,over ripe,0
6_2,leather,grassy,1
6_2,leather,green vegetal,1
6_2,leather,dirty,1
6_2,leather,leather,1
6_2,leather,woodsy,1
6_2,leather,tobacco,1
6_2,leather,brown sugar,0
6_2,leather,caramel,0
6_2,leather,sweetness,0
6_2,woodsy,total acidity,0
6_2,woodsy,lactic,0
6_2,woodsy,berry,0
6_2,woodsy,peach,0
6_2,woodsy,apricot,0
6_2,woodsy,dried,0
6_2,woodsy,over ripe,0
6_2,woodsy,grassy,1
6_2,woodsy,green vegetal,1
6_2,woodsy,dirty,1
6_2,woodsy,leather,1
6_2,woodsy,woodsy,1
6_2,woodsy,tobacco,1
6_2,woodsy,brown sugar,0
6_2,woodsy,caramel,0
6_2,woodsy,sweetness,0
6_2,tobacco,total acidity,0
6_2,tobacco,lactic,0
6_2,tobacco,berry,0
6_2,tobacco,peach,0
6_2,tobacco,apricot,0
6_2,tobacco,dried,0
6_2,tobacco,over ripe,0
6_2,tobacco,grassy,1
6_2,tobacco,green vegetal,1
6_2,tobacco,dirty,1
6_2,tobacco,leather,1
6_2,tobacco,woodsy,1
6_2,tobacco,tobacco,1
6_2,tobacco,brown sugar,0
6_2,tobacco,caramel,0
6_2,tobacco,sweetness,0
6_2,brown sugar,total acidity,0
6_2,brown sugar,lactic,0
6_2,brown sugar,berry,0
6_2,brown sugar,peach,0
6_2,brown sugar,apricot,0
6_2,brown sugar,dried,0
6_2,brown sugar,over ripe,0
6_2,brown sugar,grassy,0
6_2,brown sugar,green vegetal,0
6_2,brown sugar,dirty,0
6_2,brown sugar,leather,0
6_2,brown sugar,woodsy,0
6_2,brown sugar,tobacco,0
6_2,brown sugar,brown sugar,1
6_2,brown sugar,caramel,1
6_2,brown sugar,sweetness,1
6_2,caramel,total acidity,0
6_2,caramel,lactic,0
6_2,caramel,berry,0
6_2,caramel,peach,0
6_2,caramel,apricot,0
6_2,caramel,dried,0
6_2,caramel,over ripe,0
6_2,caramel,grassy,0
6_2,caramel,green vegetal,0
6_2,caramel,dirty,0
6_2,caramel,leather,0
6_2,caramel,woodsy,0
6_2,caramel,tobacco,0
6_2,caramel,brown sugar,1
6_2,caramel,caramel,1
6_2,caramel,sweetness,1
6_2,sweetness,total acidity,0
6_2,sweetness,lactic,0
6_2,sweetness,berry,0
6_2,sweetness,peach,0
6_2,sweetness,apricot,0
6_2,sweetness,dried,0
6_2,sweetness,over ripe,0
6_2,sweetness,grassy,0
6_2,sweetness,green vegetal,0
6_2,sweetness,dirty,0
6_2,sweetness,leather,0
6_2,sweetness,woodsy,0
6_2,sweetness,tobacco,0
6_2,sweetness,brown sugar,1
6_2,sweetness,caramel,1
6_2,sweetness,sweetness,1
7_2,citrus,citrus,1
7_2,citrus,tropical,1
7_2,citrus,floral,1
7_2,citrus,panela,1
7_2,citrus,sweetness,1
7_2,citrus,earthy,0
7_2,citrus,moss,0
7_2,citrus,woodsy,0
7_2,citrus,smoky,0
7_2,citrus,nutty,0
7_2,citrus,umami,0
7_2,citrus,mouth-drying,0
7_2,citrus,over-fermented,0
7_2,citrus,acetic,0
7_2,citrus,total acidity,0
7_2,citrus,rotten fruit,0
7_2,tropical,citrus,1
7_2,tropical,tropical,1
7_2,tropical,floral,1
7_2,tropical,panela,1
7_2,tropical,sweetness,1
7_2,tropical,earthy,0
7_2,tropical,moss,0
7_2,tropical,woodsy,0
7_2,tropical,smoky,0
7_2,tropical,nutty,0
7_2,tropical,umami,0
7_2,tropical,mouth-drying,0
7_2,tropical,over-fermented,0
7_2,tropical,acetic,0
7_2,tropical,total acidity,0
7_2,tropical,rotten fruit,0
7_2,floral,citrus,1
7_2,floral,tropical,1
7_2,floral,floral,1
7_2,floral,panela,1
7_2,floral,sweetness,1
7_2,floral,earthy,0
7_2,floral,moss,0
7_2,floral,woodsy,0
7_2,floral,smoky,0
7_2,floral,nutty,0
7_2,floral,umami,0
7_2,floral,mouth-drying,0
7_2,floral,over-fermented,0
7_2,floral,acetic,0
7_2,floral,total acidity,0
7_2,floral,rotten fruit,0
7_2,panela,citrus,1
7_2,panela,tropical,1
7_2,panela,floral,1
7_2,panela,panela,1
7_2,panela,sweetness,1
7_2,panela,earthy,0
7_2,panela,moss,0
7_2,panela,woodsy,0
7_2,panela,smoky,0
7_2,panela,nutty,0
7_2,panela,umami,0
7_2,panela,mouth-drying,0
7_2,panela,over-fermented,0
7_2,panela,acetic,0
7_2,panela,total acidity,0
7_2,panela,rotten fruit,0
7_2,sweetness,citrus,1
7_2,sweetness,tropical,1
7_2,sweetness,floral,1
7_2,sweetness,panela,1
7_2,sweetness,sweetness,1
7_2,sweetness,earthy,0
7_2,sweetness,moss,0
7_2,sweetness,woodsy,0
7_2,sweetness,smoky,0
7_2,sweetness,nutty,0
7_2,sweetness,umami,0
7_2,sweetness,mouth-drying,0
7_2,sweetness,over-fermented,0
7_2,sweetness,acetic,0
7_2,sweetness,total acidity,0
7_2,sweetness,rotten fruit,0
7_2,earthy,citrus,0
7_2,earthy,tropical,0
7_2,earthy,floral,0
7_2,earthy,panela,0
7_2,earthy,sweetness,0
7_2,earthy,earthy,1
7_2,earthy,moss,1
7_2,earthy,woodsy,1
7_2,earthy,smoky,1
7_2,earthy,nutty,1
7_2,earthy,umami,1
7_2,earthy,mouth-drying,0
7_2,earthy,over-fermented,0
7_2,earthy,acetic,0
7_2,earthy,total acidity,0
7_2,earthy,rotten fruit,0
7_2,moss,citrus,0
7_2,moss,tropical,0
7_2,moss,floral,0
7_2,moss,panela,0
7_2,moss,sweetness,0
7_2,moss,earthy,1
7_2,moss,moss,1
7_2,moss,woodsy,1
7_2,moss,smoky,1
7_2,moss,nutty,1
7_2,moss,umami,1
7_2,moss,mouth-drying,0
7_2,moss,over-fermented,0
7_2,moss,acetic,0
7_2,moss,total acidity,0
7_2,moss,rotten fruit,0
7_2,woodsy,citrus,0
7_2,woodsy,tropical,0
7_2,woodsy,floral,0
7_2,woodsy,panela,0
7_2,woodsy,sweetness,0
7_2,woodsy,earthy,1
7_2,woodsy,moss,1
7_2,woodsy,woodsy,1
7_2,woodsy,smoky,1
7_2,woodsy,nutty,1
7_2,woodsy,umami,1
7_2,woodsy,mouth-drying,0
7_2,woodsy,over-fermented,0
7_2,woodsy,acetic,0
7_2,woodsy,total acidity,0
7_2,woodsy,rotten fruit,0
7_2,smoky,citrus,0
7_2,smoky,tropical,0
7_2,smoky,floral,0
7_2,smoky,panela,0
7_2,smoky,sweetness,0
7_2,smoky,earthy,1
7_2,smoky,moss,1
7_2,smoky,woodsy,1
7_2,smoky,smoky,1
7_2,smoky,nutty,1
7_2,smoky,umami,1
7_2,smoky,mouth-drying,0
7_2,smoky,over-fermented,0
7_2,smoky,acetic,0
7_2,smoky,total acidity,0
7_2,smoky,rotten fruit,0
7_2,nutty,citrus,0
7_2,nutty,tropical,0
7_2,nutty,floral,0
7_2,nutty,panela,0
7_2,nutty,sweetness,0
7_2,nutty,earthy,1
7_2,nutty,moss,1
7_2,nutty,woodsy,1
7_2,nutty,smoky,1
7_2,nutty,nutty,1
7_2,nutty,umami,1
7_2,nutty,mouth-drying,0
7_2,nutty,over-fermented,0
7_2,nutty,acetic,0
7_2,nutty,total acidity,0
7_2,nutty,rotten fruit,0
7_2,umami,citrus,0
7_2,umami,tropical,0
7_2,umami,floral,0
7_2,umami,panela,0
7_2,umami,sweetness,0
7_2,umami,earthy,1
7_2,umami,moss,1
7_2,umami,woodsy,1
7_2,umami,smoky,1
7_2,umami,nutty,1
7_2,umami,umami,1
7_2,umami,mouth-drying,0
7_2,umami,over-fermented,0
7_2,umami,acetic,0
7_2,umami,total acidity,0
7_2,umami,rotten fruit,0
7_2,mouth-drying,citrus,0
7_2,mouth-drying,tropical,0
7_2,mouth-drying,floral,0
7_2,mouth-drying,panela,0
7_2,mouth-drying,sweetness,0
7_2,mouth-drying,earthy,0
7_2,mouth-drying,moss,0
7_2,mouth-drying,woodsy,0
7_2,mouth-drying,smoky,0
7_2,mouth-drying,nutty,0
7_2,mouth-drying,umami,0
7_2,mouth-drying,mouth-drying,1
7_2,mouth-drying,over-fermented,1
7_2,mouth-drying,acetic,1
7_2,mouth-drying,total acidity,1
7_2,mouth-drying,rotten fruit,1
7_2,over-fermented,citrus,0
7_2,over-fermented,tropical,0
7_2,over-fermented,floral,0
7_2,over-fermented,panela,0
7_2,over-fermented,sweetness,0
7_2,over-fermented,earthy,0
7_2,over-fermented,moss,0
7_2,over-fermented,woodsy,0
7_2,over-fermented,smoky,0
7_2,over-fermented,nutty,0
7_2,over-fermented,umami,0
7_2,over-fermented,mouth-drying,1
7_2,over-fermented,over-fermented,1
7_2,over-fermented,acetic,1
7_2,over-fermented,total acidity,1
7_2,over-fermented,rotten fruit,1
7_2,acetic,citrus,0
7_2,acetic,tropical,0
7_2,acetic,floral,0
7_2,acetic,panela,0
7_2,acetic,sweetness,0
7_2,acetic,earthy,0
7_2,acetic,moss,0
7_2,acetic,woodsy,0
7_2,acetic,smoky,0
7_2,acetic,nutty,0
7_2,acetic,umami,0
7_2,acetic,mouth-drying,1
7_2,acetic,over-fermented,1
7_2,acetic,acetic,1
7_2,acetic,total acidity,1
7_2,acetic,rotten fruit,1
7_2,total acidity,citrus,0
7_2,total acidity,tropical,0
7_2,total acidity,floral,0
7_2,total acidity,panela,0
7_2,total acidity,sweetness,0
7_2,total acidity,earthy,0
7_2,total acidity,moss,0
7_2,total acidity,woodsy,0
7_2,total acidity,smoky,0
7_2,total acidity,nutty,0
7_2,total acidity,umami,0
7_2,total acidity,mouth-drying,1
7_2,total acidity,over-fermented,1
7_2,total acidity,acetic,1
7_2,total acidity,total acidity,1
7_2,total acidity,rotten fruit,1
7_2,rotten fruit,citrus,0
7_2,rotten fruit,tropical,0
7_2,rotten fruit,floral,0
7_2,rotten fruit,panela,0
7_2,rotten fruit,sweetness,0
7_2,rotten fruit,earthy,0
7_2,rotten fruit,moss,0
7_2,rotten fruit,woodsy,0
7_2,rotten fruit,smoky,0
7_2,rotten fruit,nutty,0
7_2,rotten fruit,umami,0
7_2,rotten fruit,mouth-drying,1
7_2,rotten fruit,over-fermented,1
7_2,rotten fruit,acetic,1
7_2,rotten fruit,total acidity,1
7_2,rotten fruit,rotten fruit,1
8_2,mouth-drying,mouth-drying,1
8_2,mouth-drying,light wood,1
8_2,mouth-drying,dusty,1
8_2,mouth-drying,tropical,0
8_2,mouth-drying,apricot,0
8_2,mouth-drying,peach,0
8_2,mouth-drying,moss,0
8_2,mouth-drying,green vegetal,0
8_2,mouth-drying,grassy,0
8_2,mouth-drying,mushroom,0
8_2,mouth-drying,earthy,0
8_2,mouth-drying,off-flavors,0
8_2,mouth-drying,manure,0
8_2,mouth-drying,spice,0
8_2,mouth-drying,sweetness,0
8_2,mouth-drying,orange blossom,0
8_2,light wood,mouth-drying,1
8_2,light wood,light wood,1
8_2,light wood,dusty,1
8_2,light wood,tropical,0
8_2,light wood,apricot,0
8_2,light wood,peach,0
8_2,light wood,moss,0
8_2,light wood,green vegetal,0
8_2,light wood,grassy,0
8_2,light wood,mushroom,0
8_2,light wood,earthy,0
8_2,light wood,off-flavors,0
8_2,light wood,manure,0
8_2,light wood,spice,0
8_2,light wood,sweetness,0
8_2,light wood,orange blossom,0
8_2,dusty,mouth-drying,1
8_2,dusty,light wood,1
8_2,dusty,dusty,1
8_2,dusty,tropical,0
8_2,dusty,apricot,0
8_2,dusty,peach,0
8_2,dusty,moss,0
8_2,dusty,green vegetal,0
8_2,dusty,grassy,0
8_2,dusty,mushroom,0
8_2,dusty,earthy,0
8_2,dusty,off-flavors,0
8_2,dusty,manure,0
8_2,dusty,spice,0
8_2,dusty,sweetness,0
8_2,dusty,orange blossom,0
8_2,tropical,mouth-drying,0
8_2,tropical,light wood,0
8_2,tropical,dusty,0
8_2,tropical,tropical,1
8_2,tropical,apricot,1
8_2,tropical,peach,1
8_2,tropical,moss,0
8_2,tropical,green vegetal,0
